Molecule Name,SMILES
CVD-0003638,[O-][N+](=O)c1ccc(c(c1)[N+]([O-])=O)-n1nc(cc1-c1ccc(F)cc1)-c1ccccc1
CVD-0003637,[O-][N+](=O)c1ccc(c(c1)[N+]([O-])=O)-n1nc(cc1-c1ccccc1)-c1ccccc1
CVD-0003636,CC(=O)N1CCN(CC2=CC=CC3N=C(CCN)C=C23)CC1
CVD-0003635,CC(=O)NCCC1=NC2C=CC=C(CN3CCN(CC3)C(C)=O)C2=C1
CVD-0003634,Cc1c(N)cncc1NC(=O)Nc1cccc(Cl)c1
CVD-0003633,Cc1c(N)cncc1NC(=O)Nc1ccccc1
CVD-0003632,Cc1c(N)cncc1NC(=O)NC1CCCCC1
CVD-0003631,Cc1ccncc1NC(=O)Cc1cccc(Cl)c1
CVD-0003630,Cc1ccncc1NC(=O)Cc1ccccc1
CVD-0003629,Cc1c(N)cncc1NC(=O)Cc1cccc(Cl)c1
CVD-0003628,Cc1ccncc1NC(=O)Nc1cccc(c1)C#N
CVD-0003627,Cc1c(N)cncc1NC(=O)Nc1cccc(c1)C#N
CVD-0003626,CC(C(=O)Nc1cnccc1C)c1cccc(c1)C#N
CVD-0003625,CC(C(=O)Nc1cncc(N)c1C)c1cccc(c1)C#N
CVD-0003624,Cc1ccncc1NC(=O)Cc1cccc(c1)C#N
CVD-0003623,Cc1c(N)cncc1NC(=O)Cc1ccccc1
CVD-0003622,Cc1c(N)cncc1NC(=O)Cc1cccc(c1)C#N
CVD-0003621,CC(C(=O)Nc1cnccc1C)c1cccc(Cl)c1
CVD-0003620,CC(C(=O)Nc1cnccc1C)c1ccccc1
CVD-0003619,CC(C1CCCCC1)C(=O)Nc1cnccc1C
CVD-0003618,CC(C(=O)Nc1cncc(N)c1C)c1cccc(Cl)c1
CVD-0003617,CC(C(=O)Nc1cncc(N)c1C)c1ccccc1
CVD-0003616,CC(C1CCCCC1)C(=O)Nc1cncc(N)c1C
CVD-0003615,Cc1ccncc1NC(=O)Nc1cccc(Cl)c1
CVD-0003614,Cc1c(N)cncc1NC(=O)CC1CCCCC1
CVD-0003613,Clc1ccnc(CNC(=O)Cc2c[nH]c3ncccc23)c1
CVD-0003612,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(cc1)C#N
CVD-0003611,Clc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)cc1
CVD-0003610,O=C(Cc1c[nH]c2ncccc12)NCc1cccc(c1)C#N
CVD-0003609,Clc1cccc(CNC(=O)Cc2c[nH]c3ncccc23)c1
CVD-0003608,NS(=O)(=O)c1ccc2scc(CN3CCC(O)CC3)c2c1
CVD-0003607,Cc1ccncc1NC(=O)Nc1cc(cnc1CCNS(C)(=O)=O)C#N
CVD-0003606,CCNc1ncc(cc1NC(=O)Nc1cnccc1C)C#N
CVD-0003605,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(cn1)C#N
CVD-0003604,Clc1ccc(CNC(=O)Cc2c[nH]c3ncccc23)nc1
CVD-0003603,O=C(Cc1c[nH]c2ncccc12)NCc1cc(ccn1)C#N
CVD-0003602,FC(F)(F)c1ccc(cc1)N1CCN(CCNC(=O)NCc2ccccn2)CC1
CVD-0003601,Cc1ccc(cc1)N1CCN(CCNC(=O)NCc2ccccn2)CC1
CVD-0003600,O=C(NCCN1CCN(CC1)c1ccccc1)NCc1ccccn1
CVD-0003599,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
CVD-0003598,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
CVD-0003597,C=CS(=O)(=O)N1CCCC(C1)c1cn(nn1)-c1ccc2nc[nH]c2c1
CVD-0003596,C=CS(=O)(=O)N1CCCC(C1)C#C
CVD-0003595,C=CS(=O)(=O)N1CCN(Cc2cn(nn2)-c2ccc3nc[nH]c3c2)CC1
CVD-0003594,O=S(=O)(\C=C\c1ccccc1)N1CCN(CC#C)CC1
CVD-0003593,C=CS(=O)(=O)N1CCN(CC#C)CC1
CVD-0003592,C=CC(=O)N1CCN(CC#C)CC1
CVD-0003591,ClCC(=O)N1CCN(CC#C)CC1
CVD-0003590,ClCC(=O)N1CCOc2cccc(-c3cccnc3)c12
CVD-0003589,ClCC(=O)N1CCCC2CN(CC12)C(=O)c1ccc[nH]1
CVD-0003587,CS(=O)(=O)N1CCc2ccc(cc2C1)C1CN(Cc2ccccc12)C(=O)CCl
CVD-0003586,ClCC(=O)N1CC(c2cccc(CNC(=O)N3CCOCC3)c2)c2ccccc2C1
CVD-0003585,CNS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)CCl)cc2c1
CVD-0003584,CS(=O)(=O)N1CCc2ccc(CN3CCN(CC3)C(=O)CCl)cc2C1
CVD-0003583,CN(C)C(=O)c1ccc(CNS(C)(=O)=O)c(CN2CCN(CC2)C(=O)CCl)c1
CVD-0003582,CC(NC(=O)CCl)c1cccc2c(CCNC(C)=O)cn(C)c12
CVD-0003581,CC(NC(=O)CCl)c1ccc2c(CCNC(C)=O)cn(C)c2c1
CVD-0003580,CC(NC(=O)CCl)c1ccc2ccc(NS(C)(=O)=O)cc2c1
CVD-0003579,CC(NC(=O)CCl)c1ccccc1CNC(=O)N1CCOCC1
CVD-0003578,CC(=O)NCCc1cn(C)c2c(CN3CCN(CC3)C(=O)CCl)cccc12
CVD-0003577,Cn1cc(N2CCCC2C(N)=O)c(CN2CCN(CC2)C(=O)CCl)n1
CVD-0003576,CC(=O)NCCc1cn(C)c2cc(CN3CCN(CC3)C(=O)CCl)ccc12
CVD-0003575,CC(=O)Nc1ccc(cc1CN1CCN(CC1)C(=O)CCl)C#N
CVD-0003574,CNC(=O)c1ccc(cc1CN1CCN(CC1)C(=O)CCl)C#N
CVD-0003573,CC(=O)Nc1cc(CN2CCN(CC2)C(=O)CCl)cc(c1)C#N
CVD-0003572,ClCC(=O)N1CCN(Cc2cccc3CCCNC(=O)c23)CC1
CVD-0003571,ClCC(=O)N1CCN(Cc2cccc3CCNC(=O)Cc23)CC1
CVD-0003570,CC(=O)N1CCCc2cccc(CN3CCN(CC3)C(=O)CCl)c2C1
CVD-0003569,ClCC(=O)N1CCN(Cc2cccc(CNC(=O)N3CCOCC3)c2)CC1
CVD-0003568,CC(=O)NCCCc1cn(C)c2cc(ccc12)C1CN(Cc2ccccc12)C(=O)CCl
CVD-0003567,CNS(=O)(=O)c1ccc(C#N)c(c1)C1CN(Cc2ccccc12)C(=O)CCl
CVD-0003566,NS(=O)(=O)c1ccc2CCCN(CC(=O)NCc3c[nH]c4ncccc34)Cc2c1
CVD-0003565,NS(=O)(=O)c1ccc2CCCN(Cc2c1)C(=O)Cc1c[nH]c2ncccc12
CVD-0003564,NS(=O)(=O)c1ccc2CCN(CC(=O)Nc3cccnc3)Cc2c1
CVD-0003563,NS(=O)(=O)c1ccc2CCCN(CC(=O)Nc3cccnc3)c2c1
CVD-0003562,NS(=O)(=O)c1ccc2CCN(Cc2c1)C(=O)Cc1c[nH]c2ncccc12
CVD-0003561,NS(=O)(=O)c1ccc2CCCN(C(=O)Cc3c[nH]c4ncccc34)c2c1
CVD-0003560,CC(=O)NCCc1c[nH]c2c(NCC(=O)Nc3cccnc3)cc(F)cc12
CVD-0003559,CC(=O)NCCc1c[nH]c2c(cc(F)cc12)C(Nc1cccnc1)C(=O)Nc1ccncc1
CVD-0003558,CS(=O)(=O)Cc1c[nH]c2c(cc(F)cc12)C(Nc1cccnc1)C(=O)Nc1ccncc1
CVD-0003557,CS(=O)(=O)NCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12
CVD-0003556,CC(=O)NCCc1c[nH]c2c(CC(=O)Nc3ccncc3)cc(F)cc12
CVD-0003555,O=C(Nc1c[nH]c2ncccc12)Nc1cccnc1
CVD-0003554,NS(=O)(=O)c1ccc2N(CCCCc2c1)C(=O)Cc1c[nH]c2ncccc12
CVD-0003553,NS(=O)(=O)c1ccc2CCCCN(C(=O)Cc3c[nH]c4ncccc34)c2c1
CVD-0003552,CC(=O)NCCc1c[nH]c2c(cccc12)N1CCCC1C(N)=O
CVD-0003551,NS(=O)(=O)c1ccc2N(CC(=O)Nc3cccnc3)CCCCc2c1
CVD-0003550,NS(=O)(=O)c1ccc2CN(CC(=O)Nc3cccnc3)CCc2c1
CVD-0003549,NS(=O)(=O)c1ccc2N(CC(=O)Nc3cccnc3)CCCc2c1
CVD-0003548,CS(=O)(=O)NCC(CC(=O)Nc1cccnc1)c1ccccc1
CVD-0003547,NS(=O)(=O)c1ccc2CCCN(CC(=O)Nc3cccnc3)Cc2c1
CVD-0003546,O=C(Cn1cccn1)Nc1cccc(c1)N1CCCS1(=O)=O
CVD-0003545,ClCC(=O)N1CCN(CC1)C(=O)NCc1ccc(cc1)C#N
CVD-0003544,ClCC(=O)N1CCN(CC1)S(=O)(=O)NC(=O)c1ncccn1
CVD-0003543,CNC(=O)NS(=O)(=O)N1CCN(CC1)C(=O)CCl
CVD-0003542,Fc1cccc(F)c1S(=O)(=O)N1CCN(CC1)C(=O)Cc1c[nH]c2ncccc12
CVD-0003541,Oc1ccccc1NC(=O)N1CCN(CC1)C(=O)Cn1cccn1
CVD-0003540,Oc1ccccc1NS(=O)(=O)N1CCN(CC1)C(=O)CCl
CVD-0003539,O=C(Cc1c[nH]c2ncccc12)N1CCC(CC1)N1CCCS1(=O)=O
CVD-0003538,Oc1ccccc1NC(=O)N1CCN(CC1)C(=O)CCl
CVD-0003537,N#C\N=C(/Nc1ccccc1)Nc1cccnc1
CVD-0003536,CN(c1cccnc1)c1ccnc(Nc2ccccc2)n1
CVD-0003535,FC(F)c1ccccc1CNc1nc2ccccc2[nH]1
CVD-0003534,O=c1[nH]cccc1CNc1nc2ccccc2[nH]1
CVD-0003533,Oc1ccccc1CNc1nc2c(cccc2[nH]1)C(=O)Nc1ccccc1
CVD-0003532,CS(=O)(=O)Nc1ccc2[nH]c(cc2c1)C(=O)N1CCN(CC1)C(=O)CCl
CVD-0003531,Oc1ccccc1CN1CCN(CC1)c1nc2ccccc2[nH]1
CVD-0003530,CC(CNC(=O)C(C)Cc1c[nH]c2ccccc12)C(Cc1ccccc1)c1ccccc1
CVD-0003529,CC(C)C1(O)CCC(C)=CC1
CVD-0003528,CC1=CCC(CC1)C(C)(C)O
CVD-0003527,CC(NC(=O)CCl)c1cc(Cl)ccc1Oc1cccc(c1)S(N)(=O)=O
CVD-0003526,NS(=O)(=O)c1ccc2CCN(CC3CCN(CC3)C(=O)CC#N)Cc2c1
CVD-0003525,NS(=O)(=O)c1ccc2CCN(CC3CCN(CC3)C(=O)C=C)Cc2c1
CVD-0003524,NS(=O)(=O)c1ccc2CCN(CC3CCN(CC3)C(=O)CCl)Cc2c1
CVD-0003523,NS(=O)(=O)c1cc2CN(CC3CCN(CC3)C(=O)CCl)CCc2cc1C(F)F
CVD-0003522,CC1Cc2ccc(cc2CN1CC1CCN(CC1)C(=O)CCl)S(N)(=O)=O
CVD-0003521,ClCC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)[C@@H]2CCCOC2)CC1
CVD-0003520,ClCC(=O)N1CCN(Cc2cc(Cl)ccc2CNS(=O)(=O)N2CCOCC2)CC1
CVD-0003519,ClCC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCOCC2)CC1
CVD-0003518,Cc1cc(c[nH]c1=O)C1(CC(C1)C(N)=O)N1CCN(CC1)C(=O)CCl
CVD-0003517,Cc1cc(cc(=O)[nH]1)C1(CC(C1)C(N)=O)N1CCN(CC1)C(=O)CCl
CVD-0003516,ClCC(=O)N1CCN(Cc2cc(Cl)ccc2CNC(=O)N2CCNC(=O)C2)CC1
CVD-0003515,NS(=O)(=O)CCNc1ncccc1CN1CCN(CC1)C(=O)CCl
CVD-0003514,Clc1ccc(CNS(=O)(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)C=C)c1
CVD-0003513,Clc1ccc(CNS(=O)(=O)N2CCOCC2)c(CN2CCN(CC2)C(=O)CC#N)c1
CVD-0003512,NS(=O)(=O)Cc1nc2cccc(CN3CCN(CC3)C(=O)CCl)c2[nH]1
CVD-0003511,Cc1cccc(CN2CCN(C[C@H]2CC(N)=O)C(=O)CCl)c1
CVD-0003510,Cc1cc2CCN(CC3CCN(CC3)C(=O)CCl)Cc2cc1S(N)(=O)=O
CVD-0003509,Cc1cccc(c1)C1(CC(C1)C(N)=O)N1CCN(CC1)C(=O)CCl
CVD-0003508,Cc1ccncc1Cc1n[nH]cc1-c1nccc(C2CC2)c1C
CVD-0003507,Cc1cc(Cc2cnccc2C)n[nH]1
CVD-0003506,N#Cc1c[nH]nc1Cc1cccnc1
CVD-0003505,Cc1[nH]nc2c(nc(Cc3cc(C)cc4ccnnc34)c(C#C)c12)-c1cnccc1C
CVD-0003504,Cc1ccncc1-n1c2cc(c(cc2ccc1=O)C1CC1)S(N)(=O)=O
CVD-0003503,Cc1nc(co1)-c1c(C#N)n(-c2cccnc2)c(=O)n1-c1cccc(F)c1
CVD-0003502,CNC(=O)Cc1c(C)cccc1CN1CCN(CC1)C(=O)CCl
CVD-0003501,Cc1ccncc1Cc1n[nH]cc1-c1c(C)c(cc2scnc12)C1CC1
CVD-0003500,CS(=O)(=O)N(C[C@H]1CCN2[C@H](CCc3ccc(cc23)S(N)(=O)=O)C1)C1=CCC([C@H](O)N2CCSCC2)=C1NC(=O)CCl
CVD-0003499,CN1[C@H](CCc2ccc(cc12)S(=O)(=O)C1=CCC=C1)c1ncn(C[C@@H]2CCOC2)c1Cc1cnco1
CVD-0003498,CN1[C@H](CCc2ccc(cc12)S(N)(=O)=O)c1ccn(C[C@@H]2CCOC2)n1
CVD-0003497,CCN(CC)c1cc(NC(=O)Cc2ccc(O)cc2)c(Nc2nccc(n2)C(N)=O)cc1NCCN(C)C
CVD-0003496,NC(Cc1ccc2cc[nH]c2c1)\C=C\S(=O)(=O)Nc1c[nH]cn1
CVD-0003495,CNC(=O)c1ccccc1C(=O)c1ccccc1NC(=O)Nc1cccnc1
CVD-0003494,CCN(CC)c1cc(NC(=O)C=C)c(Nc2nccc(n2)C(N)=O)cc1NCCN(C)C
CVD-0003493,CCCNc1cc(Nc2nccc(n2)C(N)=O)c(NC(=O)C=C)cc1N(CC)CC
CVD-0003492,CN(C)CCNc1cc(Nc2nccc(n2)C(N)=O)c(NC(=O)C=C)cc1N(C)C
CVD-0003491,CCCNc1cc(Nc2nccc(n2)C(N)=O)c(NC(=O)C=C)cc1N(C)C
CVD-0003490,ClCC(=O)N1CCN(Cc2cn(Cc3ccccc3)nn2)CC1
CVD-0003489,ClCC(=O)N1CCCC(C1)n1cc(COCc2ccccc2)nn1
CVD-0003488,ClCC(=O)N1CCCC(C1)n1cc(nn1)-c1ccc(Cl)cc1
CVD-0003487,ClCC(=O)N1CCCC(C1)n1cc(nn1)-c1ccccc1
CVD-0003486,ClCC(=O)N1CCN(CCNC(=O)c2cccnc2)CC1
CVD-0003485,ClCC(=O)N1CCN(CCNC(=O)c2cccc3ccccc23)CC1
CVD-0003484,ClCC(=O)N1CCN(CCNC(=O)c2ccccc2)CC1
CVD-0003483,Cc1cccc(c1)C(N1CCN(CC1)C(=O)CCl)c1ccc(Cl)s1
CVD-0003482,ClCC(=O)N1CCN(CC1)C(c1ccccc1)c1ccccc1
CVD-0003481,O=C(NC1CC1)C1CCCN(c2ccccc2)C(=O)N1c1cccnc1
CVD-0003480,O=C(NC1CC1)C1CCN(C(=O)N1c1cccnc1)c1ccccc1
CVD-0003479,CC(=O)NCCc1ccncc1N(CC(=O)NC1CC1)C(=O)Nc1ccccc1
CVD-0003478,NS(=O)(=O)Cc1cccc(NC(=O)N(CC(=O)NC2CC2)c2cccnc2)c1
CVD-0003477,O=C(CN(C(=O)Nc1ccccc1)c1cccnc1)NC1CC1
CVD-0003476,O=C(CN(C(=O)Nc1ccccc1)c1cccnc1)N1CCN(CC1)S(=O)(=O)c1ccccc1
CVD-0003475,CN(Cc1cc(C)on1)C(=O)N1CCC(CC1)NC(=O)c1ccccc1
CVD-0003474,ClCC(=O)N1CCC(NC(=O)c2ccccc2)C(C1)NCc1ccccc1
CVD-0003473,CN(Cc1cccnc1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(C)cc1
CVD-0003472,CN(Cc1cc(C)on1)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(C)cc1
CVD-0003471,CN(Cc1cc(C)on1)C(=O)NC1CCN(CC1)S(=O)(=O)c1ccc(C)cc1
CVD-0003470,CN1CCN(CCC(=O)Nc2cccnc2CNC(=O)NCC2CC2)CC1
CVD-0003469,CN1CCN(CCC(=O)Nc2cccnc2CNC(=O)NC2CCCC2)CC1
CVD-0003468,CN1CCC(CC1)OCC(=O)Nc1cccnc1CNC(=O)NC1CC1
CVD-0003467,CN1CCN(CCC(=O)Nc2ccncc2CNC(=O)NC2CC2)CC1
CVD-0003466,CN1CCN(CCC(=O)Nc2cccnc2CNC(=O)NC2CC2)CC1
CVD-0003465,CN1CCC(CC1)OCC(=O)Nc1ccncc1CNC(=O)NC1CC1
CVD-0003464,O=C(CCN1CCOCC1)Nc1cccnc1CNC(=O)NC1CC1
CVD-0003463,CC(=O)NCCN1CCC(CNS(C)(=O)=O)(CC(=O)Nc2cnccc2C)CC1
CVD-0003462,C[C@@]1(C[C@@](Cc2c[nH]c3ncccc23)(C[C@@H]1CC(N)=N)C(=O)CCl)c1cc(C#N)c2ccc(cc2c1)S(N)(=O)=O
CVD-0003461,NC(=N)N1C[C@H](N(CCc2c[nH]c3ncccc23)[C@H](C1)c1[nH]c2cc(ccc2c1C#N)S(N)(=O)=O)C(=O)CCl
CVD-0003460,CN(C)c1cnc(F)c(NC(=O)CC2CCCCC2)c1
CVD-0003459,CNc1cnc(F)c(NC(=O)CC2CCCCC2)c1
CVD-0003458,Fc1ncc2nccnc2c1NC(=O)Nc1ccccc1
CVD-0003457,Fc1ncc2nccn2c1NC(=O)Nc1ccccc1
CVD-0003456,Fc1ncn2nccc2c1NC(=O)Nc1ccccc1
CVD-0003455,Fc1ncc2ncccc2c1NC(=O)Nc1ccccc1
CVD-0003454,CN(C)c1cnc(F)c(NC(=O)Nc2ccccc2)c1
CVD-0003453,Fc1ncc2ncncc2c1NC(=O)Nc1ccccc1
CVD-0003452,Nc1cnc(F)c(NC(=O)CC2CCCCC2)c1
CVD-0003451,Fc1ncc2[nH]cnc2c1NC(=O)CC1CCCCC1
CVD-0003450,CNc1cnc(F)c(NC(=O)Nc2ccccc2)c1
CVD-0003449,Fc1ncc2[nH]cnc2c1NC(=O)Nc1ccccc1
CVD-0003448,Fc1ncc2[nH]ncc2c1NC(=O)Nc1ccccc1
CVD-0003447,Fc1ncc2[nH]ccc2c1NC(=O)Nc1ccccc1
CVD-0003446,Fc1ncc2ncncc2c1NC(=O)CC1CCCCC1
CVD-0003445,Fc1ncc2nccnc2c1NC(=O)CC1CCCCC1
CVD-0003444,Fc1ncc2[nH]ncc2c1NC(=O)CC1CCCCC1
CVD-0003443,Fc1ncc2nccn2c1NC(=O)CC1CCCCC1
CVD-0003442,Fc1ncn2nccc2c1NC(=O)CC1CCCCC1
CVD-0003441,Fc1ncc2[nH]ccc2c1NC(=O)CC1CCCCC1
CVD-0003440,Fc1ncc2ncccc2c1NC(=O)CC1CCCCC1
CVD-0003439,Nc1cnc(F)c(NC(=O)Nc2ccccc2)c1
CVD-0003438,Clc1ncc2ncccc2c1NC(=O)Nc1ccccc1
CVD-0003437,Clc1ncc2ncncc2c1NC(=O)Nc1ccccc1
CVD-0003436,CN(C)c1cnc(Cl)c(NC(=O)Nc2ccccc2)c1
CVD-0003435,CNc1cnc(Cl)c(NC(=O)Nc2ccccc2)c1
CVD-0003434,Nc1cnc(Cl)c(NC(=O)Nc2ccccc2)c1
CVD-0003433,Clc1ncccc1NC(=O)CC1CCCCC1
CVD-0003432,Clc1ncccc1NC(=O)Nc1ccccc1
CVD-0003431,Clc1ncc2nccnc2c1NC(=O)CC1CCCCC1
CVD-0003430,Clc1ncc2[nH]ncc2c1NC(=O)CC1CCCCC1
CVD-0003429,Clc1ncc2[nH]cnc2c1NC(=O)CC1CCCCC1
CVD-0003428,Clc1ncc2nccn2c1NC(=O)CC1CCCCC1
CVD-0003427,Clc1ncn2nccc2c1NC(=O)CC1CCCCC1
CVD-0003426,Clc1ncc2[nH]ccc2c1NC(=O)CC1CCCCC1
CVD-0003425,Clc1ncc2ncccc2c1NC(=O)CC1CCCCC1
CVD-0003424,Fc1ncccc1NC(=O)CC1CCCCC1
CVD-0003423,Clc1ncc2ncncc2c1NC(=O)CC1CCCCC1
CVD-0003422,CN(C)c1cnc(Cl)c(NC(=O)CC2CCCCC2)c1
CVD-0003421,CNc1cnc(Cl)c(NC(=O)CC2CCCCC2)c1
CVD-0003420,Nc1cnc(Cl)c(NC(=O)CC2CCCCC2)c1
CVD-0003419,Clc1ncc2nccnc2c1NC(=O)Nc1ccccc1
CVD-0003418,Clc1ncc2[nH]ncc2c1NC(=O)Nc1ccccc1
CVD-0003417,Clc1ncc2[nH]cnc2c1NC(=O)Nc1ccccc1
CVD-0003416,Clc1ncc2nccn2c1NC(=O)Nc1ccccc1
CVD-0003415,Clc1ncn2nccc2c1NC(=O)Nc1ccccc1
CVD-0003414,Clc1ncc2[nH]ccc2c1NC(=O)Nc1ccccc1
CVD-0003413,Fc1ncccc1NC(=O)Nc1ccccc1
CVD-0003412,CCNc1ncc(cc1NC(=O)[C@H](NC(=O)C=C)c1c(F)[nH]c2ncccc12)C#N
CVD-0003411,CCNc1ncc(cc1NC(=O)[C@H](NC(=O)C=C)c1c[nH]c2ncccc12)C#N
CVD-0003410,CCNc1ncc(cc1NC(=O)[C@H](NC(=O)C=C)c1cc(N)cnc1F)C#N
CVD-0003409,CCNc1ncc(cc1NC(=O)[C@H](NC(=O)C=C)c1cncc(N)c1)C#N
CVD-0003408,O=C(Nc1ccccc1)Nc1cncc2[nH]cnc12
CVD-0003407,O=C(Nc1ccccc1)Nc1cncc2[nH]ccc12
CVD-0003406,CN(C)c1cncc(NC(=O)Nc2ccccc2)c1
CVD-0003405,CNc1cncc(NC(=O)Nc2ccccc2)c1
CVD-0003404,Nc1cncc(NC(=O)Nc2ccccc2)c1
CVD-0003403,O=C(CC1CCCCC1)Nc1cncn2nccc12
CVD-0003402,O=C(CC1CCCCC1)Nc1cncc2nccnc12
CVD-0003401,O=C(Nc1ccccc1)Nc1cncn2nccc12
CVD-0003400,O=C(CC1CCCCC1)Nc1cncc2ncccc12
CVD-0003399,O=C(Nc1ccccc1)Nc1cncc2ncccc12
CVD-0003398,O=C(CC1CCCCC1)Nc1cncc2nccn12
CVD-0003397,CNc1cncc(NC(=O)CC2CCCCC2)c1
CVD-0003396,O=C(CC1CCCCC1)Nc1cncc2[nH]cnc12
CVD-0003395,O=C(Nc1ccccc1)Nc1cncc2ncncc12
CVD-0003394,Nc1cncc(NC(=O)CC2CCCCC2)c1
CVD-0003393,CN(C)c1cncc(NC(=O)CC2CCCCC2)c1
CVD-0003392,O=C(Nc1ccccc1)Nc1cncc2nccn12
CVD-0003391,O=C(CC1CCCCC1)Nc1cncc2ncncc12
CVD-0003390,O=C(CC1CCCCC1)Nc1cncc2[nH]ncc12
CVD-0003389,O=C(Nc1ccccc1)Nc1cncc2nccnc12
CVD-0003388,O=C(Nc1ccccc1)Nc1cncc2[nH]ncc12
CVD-0003387,O=C(CC1CCCCC1)Nc1cncc2[nH]ccc12
CVD-0003386,CN1CCN(CC1)C(=O)Nc1c[nH]c2ncccc12
CVD-0003385,CN1CCN(CC1)C(=O)Cc1c(Cl)[nH]c2nccnc12
CVD-0003384,CN1CCN(CC1)C(=O)Cc1c(Cl)[nH]c2ncncc12
CVD-0003383,CN1CCN(CC1)C(=O)Cc1c(Cl)[nH]c2ncccc12
CVD-0003382,CN1CCN(CC1)C(=O)Cc1c(F)[nH]c2nccnc12
CVD-0003381,CN1CCN(CC1)C(=O)Cc1c(F)[nH]c2ncncc12
CVD-0003380,CN1CCN(CC1)C(=O)Cc1c(F)[nH]c2ncccc12
CVD-0003379,CN1CCN(CC1)C(=O)Cc1c[nH]c2nccnc12
CVD-0003378,CN1CCN(CC1)C(=O)Nc1c(Cl)[nH]c2ncccc12
CVD-0003377,CN1CCN(CC1)C(=O)Nc1c(Cl)[nH]c2nccnc12
CVD-0003376,CN1CCN(CC1)C(=O)Nc1c(Cl)[nH]c2ncncc12
CVD-0003375,CN1CCN(CC1)C(=O)Nc1c(F)[nH]c2nccnc12
CVD-0003374,CN1CCN(CC1)C(=O)Nc1c(F)[nH]c2ncncc12
CVD-0003373,CN1CCN(CC1)C(=O)Nc1c(F)[nH]c2ncccc12
CVD-0003372,CN1CCN(CC1)C(=O)Nc1c[nH]c2nccnc12
CVD-0003371,CN1CCN(CC1)C(=O)Nc1c[nH]c2ncncc12
CVD-0003370,CN1CCN(CC1)C(=O)Cc1c[nH]c2ncncc12
CVD-0003369,CCc1ccccc1Nc1nc(N)nc(CSc2nnc3ccccn23)n1
CVD-0003368,Cc1ccc(cc1NC(=O)CCn1c2ccccc2n(C)c1=O)S(=O)(=O)Nc1cccc(Cl)c1
CVD-0003367,Clc1ccc(NCC(=O)NCc2cccnc2)cc1Br
CVD-0003366,CS(=O)(=O)NCCc1cc(NCC(=O)Nc2cccnc2)c2ccncc2c1Cl
CVD-0003365,OB(O)c1cc(OCc2ccccc2)ccc1F
CVD-0003364,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN)B(O)O
CVD-0003363,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1
CVD-0003362,CN1CCN(Cc2ccc(cc2)C(=O)Nc2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1
CVD-0003361,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1
CVD-0003360,Cc1cccc(c1)C(CNS(C)(=O)=O)N1CCN(CC1)C(=O)CCl
CVD-0003359,CC(=O)NCCC1=CNc2cc(CN3CCN(CC3)C(=O)CCl)ccc2C1
CVD-0003358,NS(=O)(=O)c1ccc2cc(CN3CCN(CC3)C(=O)CCl)ccc2c1
CVD-0003357,CCNc1ccccc1CN1CCN(CC1)C(=O)CCl
CVD-0003356,OC1CCN(CC1)C(N1CCN(CC1)C(=O)CCl)c1ccccc1
CVD-0003355,CCNc1ncc(C)cc1C1CC(=O)N(C2C1OC(CN2C(=O)CCl)N[S](=O)=O)c1cnccc1C
CVD-0003354,NS(=O)(=O)C1CCC2CCc3cc(sc3C2C1)C(=O)NNC(=O)CCl
CVD-0003353,CS(=O)(=O)NCC(N1CCN(CC1)C(=O)CCl)c1ccccc1
CVD-0003352,Cc1ccc(cc1)C(=O)N1CCN(C(CC(N)=N)C1)C(=O)CCl
CVD-0003351,CC(=O)N(C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C)c1)C1=CNCC=C1C
CVD-0003350,CC(=O)N(C(=O)N1CCN(CC1)S(=O)(=O)c1cc(ccc1C)C(C)=O)C1=CNCC=C1C
CVD-0003349,CC(=O)N(C(=O)N1CCN(CC1)c1ccccc1)c1cnccc1C
CVD-0003348,CC(=O)N(C(=O)NC1CC1)C1=CNCC=C1C
CVD-0003347,CC(=O)N(C(=O)c1cccnc1Cl)C1=CNCC=C1C
CVD-0003346,CC(=O)N(C(=O)N(C1CS(=O)(=O)C=C1)c1ccc(C)cc1)C1=CNCC=C1C
